DATAFLOW,LAST UPDATE,freq,indic_is,ind_type,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2008,3.10,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2009,4.77,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2010,3.98,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2011,4.87,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2012,6.50,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2013,6.89,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2014,11.62,b,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2015,13.07,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2016,11.42,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2017,12.01,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2018,10.66,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Estonia,2019,11.94,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2004,0.51,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2005,0.67,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2006,1.66,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2007,2.63,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2008,2.78,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2009,2.18,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2010,3.62,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2011,4.78,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2012,4.78,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2013,7.39,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2014,5.93,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2015,7.98,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2016,7.66,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2017,5.94,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2018,5.80,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Greece,2019,6.49,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2004,2.81,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2005,3.64,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2006,4.67,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2007,5.39,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2008,6.29,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2009,7.10,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2010,6.91,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2011,8.12,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2012,8.67,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2013,8.95,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2014,9.90,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2015,10.27,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2016,8.91,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2017,9.84,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2018,9.84,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Spain,2019,11.09,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2004,7.17,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2005,6.92,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2006,6.83,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2007,7.91,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2008,8.83,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2009,9.16,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2010,9.57,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2011,9.49,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2012,9.86,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2013,9.44,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2014,9.47,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2015,10.14,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2016,9.62,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2017,9.13,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 15 countries (1995-2004),2018,9.49,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 25 countries (2004-2006),2004,5.88,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 25 countries (2004-2006),2005,5.96,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 25 countries (2004-2006),2006,6.30,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 25 countries (2004-2006),2007,7.43,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 25 countries (2004-2006),2008,8.45,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 25 countries (2004-2006),2009,8.79,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 25 countries (2004-2006),2010,9.52,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2004,5.75,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2005,5.96,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2006,5.96,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2007,7.03,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2008,8.00,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2009,8.28,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2010,9.03,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2011,9.19,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2012,9.55,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2013,9.29,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2014,9.53,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2015,10.32,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2016,9.78,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2017,9.53,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (2007-2013),2018,9.83,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2007,6.81,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2008,7.88,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2009,8.22,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2010,9.24,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2011,9.39,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2012,9.67,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2013,9.66,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2014,9.96,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2015,10.89,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2016,10.45,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2017,10.25,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2018,10.35,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 27 countries (from 2020),2019,10.82,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2007,7.00,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2008,7.94,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2009,8.24,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2010,8.99,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2011,9.16,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2012,9.53,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2013,9.27,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2014,9.50,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2015,10.27,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2016,9.77,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2017,9.52,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2018,9.82,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,European Union - 28 countries (2013-2020),2019,10.29,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2004,8.76,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2005,12.91,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2006,15.25,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2007,15.43,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2008,18.23,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2009,16.70,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2010,17.80,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2011,16.27,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2012,18.18,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2013,16.58,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2014,15.60,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2015,20.02,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: between 3 and 12 months ago,All individuals,Percentage of individuals,Finland,2016,19.54,,
