DATAFLOW,LAST UPDATE,freq,unit,inet_spd,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Austria,2019,13.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Austria,2020,36.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Austria,2021,45.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Austria,2022,54.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Austria,2023,65.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Austria,2024,69.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Belgium,2019,49.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Belgium,2020,49.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Belgium,2021,69,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Belgium,2022,78,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Belgium,2023,90.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Belgium,2024,93.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Bulgaria,2019,6.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Bulgaria,2020,8.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Bulgaria,2021,16.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Bulgaria,2022,21.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Bulgaria,2023,28.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Bulgaria,2024,31,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Switzerland,2019,40.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Switzerland,2020,62.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Switzerland,2021,63.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Switzerland,2022,65.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Switzerland,2023,68.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Switzerland,2024,72.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Cyprus,2019,10.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Cyprus,2020,26.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Cyprus,2021,41.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Cyprus,2022,60,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Cyprus,2023,77.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Cyprus,2024,89.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Czechia,2019,2.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Czechia,2020,7.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Czechia,2021,38.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Czechia,2022,42.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Czechia,2023,40.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Czechia,2024,23.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Germany,2019,34.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Germany,2020,55.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Germany,2021,62.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Germany,2022,68.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Germany,2023,73.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Germany,2024,76.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Denmark,2019,80.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Denmark,2020,86.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Denmark,2021,90.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Denmark,2022,91.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Denmark,2023,94.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Denmark,2024,95,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Estonia,2019,28.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Estonia,2020,35.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Estonia,2021,36.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Estonia,2022,56.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Estonia,2023,67,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Estonia,2024,76.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Greece,2019,7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Greece,2020,10.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Greece,2021,19,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Greece,2022,27.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Greece,2023,39.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Greece,2024,47.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Spain,2019,89,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Spain,2020,91.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Spain,2021,92.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Spain,2022,86.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Spain,2023,92.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Spain,2024,94,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,European Union - 27 countries (from 2020),2019,39.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,European Union - 27 countries (from 2020),2020,50.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,European Union - 27 countries (from 2020),2021,62.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,European Union - 27 countries (from 2020),2022,69,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,European Union - 27 countries (from 2020),2023,75.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,European Union - 27 countries (from 2020),2024,79.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Finland,2019,40,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Finland,2020,47,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Finland,2021,51,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Finland,2022,60,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Finland,2023,71,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Finland,2024,75,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,France,2019,43.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,France,2020,52.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,France,2021,63.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,France,2022,73.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,France,2023,81.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,France,2024,87.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Croatia,2019,5.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Croatia,2020,21.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Croatia,2021,52.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Croatia,2022,57.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Croatia,2023,67.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Croatia,2024,74.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Hungary,2019,33.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Hungary,2020,35.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Hungary,2021,44.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Hungary,2022,81.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Hungary,2023,82.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Hungary,2024,82.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Ireland,2019,15.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Ireland,2020,59.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Ireland,2021,67.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Ireland,2022,68.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Ireland,2023,70.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Ireland,2024,87.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Iceland,2019,77,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Iceland,2020,78.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Iceland,2021,85.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Iceland,2022,85.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Iceland,2023,88.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Iceland,2024,95.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Italy,2019,30,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Italy,2020,33.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Italy,2021,44.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Italy,2022,53.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Italy,2023,59.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Italy,2024,70.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Lithuania,2019,60.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Lithuania,2020,66.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Lithuania,2021,78,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Lithuania,2022,77.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Lithuania,2023,78,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Lithuania,2024,78.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Luxembourg,2019,90.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Luxembourg,2020,91.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Luxembourg,2021,92.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Luxembourg,2022,93.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Luxembourg,2023,94.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Luxembourg,2024,95.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Latvia,2019,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Latvia,2020,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Latvia,2021,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Latvia,2022,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Latvia,2023,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Latvia,2024,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Malta,2019,100,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Malta,2020,100,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Malta,2021,100,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Malta,2022,100,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Malta,2023,100,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Malta,2024,100,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Netherlands,2019,10.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Netherlands,2020,16,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Netherlands,2021,88.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Netherlands,2022,97.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Netherlands,2023,98.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Netherlands,2024,98.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Norway,2019,50.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Norway,2020,52.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Norway,2021,86.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Norway,2022,92.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Norway,2023,95.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Norway,2024,96.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Poland,2019,24.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Poland,2020,46.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Poland,2021,55.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Poland,2022,62.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Poland,2023,75.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Poland,2024,80.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Portugal,2019,70.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Portugal,2020,83.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Portugal,2021,86,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Portugal,2022,88.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Portugal,2023,89.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Portugal,2024,89.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Romania,2019,65.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Romania,2020,72.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Romania,2021,85.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Romania,2022,91.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Romania,2023,95,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Romania,2024,95.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Sweden,2019,77.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Sweden,2020,80.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Sweden,2021,82.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Sweden,2022,81.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Sweden,2023,88.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Sweden,2024,89.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovenia,2019,0.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovenia,2020,0.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovenia,2021,0.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovenia,2022,6.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovenia,2023,10.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovenia,2024,79.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovakia,2019,19.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovakia,2020,21.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovakia,2021,28,,
